Id,running_time,completed_time,route_distance_km,delta_time
-4044798852350612083,2022-01-24 18:07:02,2022-01-24 18:11:38,2.652,276.0
-8559308484399737281,2022-01-24 17:12:30,2022-01-24 17:21:45,3.151,555.0
-3693977440146959876,2022-01-24 09:11:18,2022-01-24 09:19:36,2.238,498.00000000000006
1102388307213559424,2022-01-24 05:38:00,2022-01-24 05:44:08,2.581,368.0
-1184762759019009888,2022-01-24 21:10:23,2022-01-24 21:21:42,6.662,679.0
-8749896460027060644,2022-01-24 11:25:25,2022-01-24 11:40:48,4.121,923.0
-3230151060280767978,2022-01-24 12:16:09,2022-01-24 12:29:37,3.053,808.0
1853860141654352469,2022-01-24 14:28:21,2022-01-24 14:41:31,3.743,790.0
2968993126176008567,2022-01-24 08:17:58,2022-01-24 08:22:08,1.498,250.00000000000003
-6239800667822272052,2022-01-24 15:17:28,2022-01-24 15:27:29,1.091,601.0
2721846980583083140,2022-01-24 08:32:30,2022-01-24 08:49:04,6.866,994.0
8743944718426988632,2022-01-24 11:38:41,2022-01-24 11:51:41,3.164,780.0
9061078198435926255,2022-01-24 15:02:16,2022-01-24 15:12:30,3.986,614.0
7933111653825391171,2022-01-24 18:44:53,2022-01-24 18:50:42,1.53,349.0
-117489760045435927,2022-01-24 07:48:57,2022-01-24 07:57:09,2.526,492.00000000000006
-1086829157016950494,2022-01-24 06:45:56,2022-01-24 06:59:39,3.876,823.0
2056295112095093691,2022-01-24 12:27:40,2022-01-24 12:37:56,2.122,616.0
-5435717581885301203,2022-01-24 13:07:05,2022-01-24 13:19:26,1.456,741.0
-4824952741437159296,2022-01-24 20:00:40,2022-01-24 20:08:52,2.492,492.00000000000006
1146448194058603039,2022-01-24 20:02:49,2022-01-24 20:10:47,2.821,478.00000000000006
-476778185283474869,2022-01-24 08:51:25,2022-01-24 09:02:35,5.695,670.0
6855993438024814198,2022-01-24 04:44:41,2022-01-24 04:52:18,2.086,457.00000000000006
-5879851342638168635,2022-01-24 09:19:14,2022-01-24 09:24:43,2.196,329.0
9059651970161653129,2022-01-24 06:25:23,2022-01-24 06:34:19,3.082,536.0
8191819665160951804,2022-01-24 10:55:31,2022-01-24 11:10:32,4.281,901.0
7834426394651280071,2022-01-24 08:43:47,2022-01-24 08:49:03,1.787,316.0
1995340946303410683,2022-01-24 10:03:20,2022-01-24 10:10:39,2.02,439.0
-5885518672151105721,2022-01-24 11:49:50,2022-01-24 12:00:37,1.676,647.0
6523426065117397728,2022-01-24 09:03:49,2022-01-24 09:12:38,2.497,529.0
4897317269014989213,2022-01-24 01:43:21,2022-01-24 01:50:19,2.493,418.0
-6248063015906043367,2022-01-24 06:41:23,2022-01-24 06:45:27,2.126,244.00000000000003
4285529471556770209,2022-01-24 09:33:58,2022-01-24 09:43:50,3.178,592.0
-1735094565263640001,2022-01-24 08:27:45,2022-01-24 08:41:10,6.437,805.0
2008809597099708973,2022-01-24 17:23:22,2022-01-24 17:34:22,3.722,660.0
7090016349556163618,2022-01-24 10:23:16,2022-01-24 10:29:05,2.131,349.0
7773954338739832213,2022-01-24 06:20:51,2022-01-24 06:28:22,3.571,451.0
1096944425971818942,2022-01-24 09:38:56,2022-01-24 09:45:22,2.604,386.0
-3773469531909454372,2022-01-24 16:24:57,2022-01-24 16:41:14,3.478,977.0
-4486432019598948485,2022-01-24 15:20:54,2022-01-24 15:32:42,2.444,708.0
3241008685282145319,2022-01-24 09:51:21,2022-01-24 10:02:03,2.088,642.0
5764827860280423036,2022-01-24 18:03:34,2022-01-24 18:17:45,6.184,851.0
7965484441003424860,2022-01-24 15:26:57,2022-01-24 15:33:08,1.489,371.0
-7377925397653408531,2022-01-24 09:53:58,2022-01-24 10:03:21,2.487,563.0
-6568967702194531618,2022-01-24 08:04:59,2022-01-24 08:10:22,1.711,323.0
-6936628387706422922,2022-01-24 12:09:37,2022-01-24 12:18:46,2.515,549.0
8616044976249725744,2022-01-24 06:06:06,2022-01-24 06:17:43,2.079,697.0
-713387256629072521,2022-01-24 05:09:53,2022-01-24 05:21:54,4.71,721.0
-6665052810628687969,2022-01-24 05:04:33,2022-01-24 05:09:11,2.644,278.0
322102730301750064,2022-01-24 13:53:35,2022-01-24 14:00:49,2.072,434.0
6013499353861851974,2022-01-24 19:52:57,2022-01-24 19:56:58,1.974,241.00000000000003
3816211103045754157,2022-01-24 09:07:04,2022-01-24 09:18:55,4.537,711.0
-1378774625980303450,2022-01-24 18:38:07,2022-01-24 18:46:59,2.647,532.0
8768760667314327156,2022-01-24 15:11:55,2022-01-24 15:15:51,3.107,236.00000000000003
3058545047324367072,2022-01-24 17:12:01,2022-01-24 17:18:50,1.56,409.0
8983820302058618817,2022-01-24 01:37:28,2022-01-24 01:41:15,1.095,227.0
3109498391446840004,2022-01-24 19:18:11,2022-01-24 19:27:41,3.582,570.0
-4032480981213979205,2022-01-24 08:42:12,2022-01-24 08:55:30,4.817,798.0
4246896864297856850,2022-01-24 13:50:51,2022-01-24 14:06:31,4.922,940.0
-7677780588073570205,2022-01-24 16:59:23,2022-01-24 17:13:37,4.764,854.0
-3030028158360296957,2022-01-24 05:25:29,2022-01-24 05:35:41,5.263,612.0
3536013925867312764,2022-01-24 10:03:32,2022-01-24 10:17:48,4.899,856.0
-1378999956906977699,2022-01-24 19:32:47,2022-01-24 19:42:46,3.071,599.0
5680376123637134876,2022-01-24 19:42:01,2022-01-24 19:54:00,4.83,719.0
5841842257559334570,2022-01-24 09:17:46,2022-01-24 09:23:04,2.127,318.0
254703858917840513,2022-01-24 21:48:40,2022-01-24 22:00:37,5.911,717.0
-2491755172090073739,2022-01-24 08:48:11,2022-01-24 08:59:29,6.577,678.0
-6191880895893463744,2022-01-24 18:37:43,2022-01-24 18:51:05,2.312,802.0
-3797067079501283839,2022-01-24 13:24:26,2022-01-24 13:36:35,2.54,729.0
2346682669981989952,2022-01-24 11:54:35,2022-01-24 12:06:50,4.657,735.0
5442634322654864465,2022-01-24 11:08:53,2022-01-24 11:19:20,3.567,627.0
-7041146454531926632,2022-01-24 08:43:26,2022-01-24 08:50:21,1.93,415.0
-232752617841176899,2022-01-24 22:43:16,2022-01-24 22:49:22,2.297,366.0
6624062970807491143,2022-01-24 20:31:47,2022-01-24 20:41:56,5.297,609.0
8803780833806712185,2022-01-24 18:47:39,2022-01-24 18:55:00,2.044,441.0
180288471380633097,2022-01-24 08:12:39,2022-01-24 08:25:12,4.567,753.0
-5353015319489266029,2022-01-24 15:53:30,2022-01-24 16:01:48,2.099,498.00000000000006
-4451592730838479421,2022-01-24 15:56:11,2022-01-24 16:10:24,3.942,853.0
-709157783603666412,2022-01-24 17:10:40,2022-01-24 17:27:15,7.376,995.0
-2330752669529249339,2022-01-24 17:23:08,2022-01-24 17:28:33,2.46,325.0
3414506486244068249,2022-01-24 18:20:43,2022-01-24 18:34:01,5.78,798.0
3299331085095062612,2022-01-24 10:16:54,2022-01-24 10:31:36,5.776,882.0
-2246429795194087680,2022-01-24 16:33:28,2022-01-24 16:48:36,6.523,908.0
-6687587631493726992,2022-01-24 17:19:56,2022-01-24 17:31:59,2.065,723.0
6799317015095310029,2022-01-24 10:05:35,2022-01-24 10:14:58,2.213,563.0
8846972873949410899,2022-01-24 05:26:34,2022-01-24 05:36:49,6.455,615.0
3805054500909022880,2022-01-24 18:58:34,2022-01-24 19:11:04,4.131,750.0
7424342118275097967,2022-01-24 17:18:04,2022-01-24 17:20:58,2.497,174.0
-5708852418866434326,2022-01-24 19:58:48,2022-01-24 20:12:13,4.935,805.0
522353240138257575,2022-01-24 22:22:06,2022-01-24 22:32:56,4.952,650.0
-1783347710791498294,2022-01-24 06:33:20,2022-01-24 06:41:00,1.484,460.00000000000006
3023030272867268993,2022-01-24 11:56:36,2022-01-24 12:13:12,4.789,996.0
5000420601847497679,2022-01-24 19:32:44,2022-01-24 19:39:40,2.058,416.0
3014401707391918628,2022-01-24 06:40:33,2022-01-24 06:54:42,4.353,849.0
-6599348539870952246,2022-01-24 09:34:23,2022-01-24 09:38:53,1.498,270.0
4004214686062712816,2022-01-24 19:41:47,2022-01-24 19:45:53,3.181,246.00000000000003
-3698805321217280684,2022-01-24 17:47:40,2022-01-24 18:03:09,5.648,929.0
-6204945663996937904,2022-01-24 06:34:47,2022-01-24 06:46:28,5.565,701.0
-3346465987080721419,2022-01-24 16:30:17,2022-01-24 16:44:59,1.835,882.0
-4013078342299166896,2022-01-24 07:51:04,2022-01-24 08:04:40,4.977,816.0
-8184307641795955682,2022-01-24 08:29:40,2022-01-24 08:41:31,4.661,711.0
3312054847709513951,2022-01-24 14:32:44,2022-01-24 14:45:21,3.587,757.0
296856859883951301,2022-01-24 08:33:16,2022-01-24 08:39:52,2.369,396.0
-5356966149308686369,2022-01-24 19:17:38,2022-01-24 19:27:49,4.694,611.0
1164334334640900037,2022-01-24 14:12:41,2022-01-24 14:19:20,1.013,399.0
760181471246510479,2022-01-24 18:30:58,2022-01-24 18:40:00,2.109,542.0
5446777578805819733,2022-01-24 22:17:23,2022-01-24 22:21:12,1.831,229.00000000000003
-4557170889718108547,2022-01-24 09:11:51,2022-01-24 09:24:38,6.393,767.0
8853564370840151930,2022-01-24 10:19:03,2022-01-24 10:33:21,6.042,858.0
-6221510993189849195,2022-01-24 13:14:15,2022-01-24 13:20:02,1.841,347.0
-794617327394743623,2022-01-24 18:31:18,2022-01-24 18:36:48,1.691,330.0
-8353187795690114767,2022-01-24 08:49:41,2022-01-24 08:55:23,2.353,342.0
2765682578975097218,2022-01-24 16:50:22,2022-01-24 17:06:49,4.195,987.0
-4296301909547141130,2022-01-24 14:22:41,2022-01-24 14:33:48,2.801,667.0
4679442078306099613,2022-01-24 18:45:35,2022-01-24 18:51:57,3.066,382.0
-6329753250752383300,2022-01-24 16:57:28,2022-01-24 17:12:34,4.437,906.0
8469257870122982246,2022-01-24 10:17:18,2022-01-24 10:21:59,1.718,281.0
2798816808715803294,2022-01-24 16:26:06,2022-01-24 16:32:27,0.961,381.0
-7427433950674656554,2022-01-24 07:59:38,2022-01-24 08:07:37,2.835,479.00000000000006
-5016400704244110584,2022-01-24 11:18:09,2022-01-24 11:25:28,1.916,439.0
-4726162417175760399,2022-01-24 18:38:22,2022-01-24 18:55:01,7.829,999.0
3981497069371426534,2022-01-24 08:07:50,2022-01-24 08:20:55,3.998,785.0
8766075312350524846,2022-01-24 08:38:50,2022-01-24 08:52:59,7.608,849.0
963578373425406247,2022-01-24 14:52:21,2022-01-24 15:03:49,2.365,688.0
3503732059634435178,2022-01-24 15:19:25,2022-01-24 15:32:40,1.856,795.0
-7868222774929299761,2022-01-24 10:51:44,2022-01-24 10:58:37,2.175,413.0
-8081484496112835659,2022-01-24 15:55:03,2022-01-24 16:04:26,2.456,563.0
1084250015036767604,2022-01-24 09:33:26,2022-01-24 09:44:26,4.127,660.0
-4031028935157570642,2022-01-24 12:58:00,2022-01-24 13:06:17,2.255,497.00000000000006
1528258386807533084,2022-01-24 05:29:25,2022-01-24 05:43:33,6.747,848.0
-7579979843836804145,2022-01-24 07:17:59,2022-01-24 07:32:35,4.708,876.0
6625152133724283350,2022-01-24 06:31:31,2022-01-24 06:38:41,2.223,430.0
-5779377098492577634,2022-01-24 11:21:59,2022-01-24 11:28:30,1.794,391.0
-5122373223934322206,2022-01-24 07:47:07,2022-01-24 07:50:46,0.904,219.0
27567107228416514,2022-01-24 19:14:43,2022-01-24 19:23:21,3.652,518.0
-8308189275147242476,2022-01-24 11:54:37,2022-01-24 12:04:12,3.164,575.0
1129118978791847631,2022-01-24 18:30:51,2022-01-24 18:36:54,2.155,363.0
4285729865350730611,2022-01-24 11:20:46,2022-01-24 11:25:49,1.658,303.0
4001256866825594242,2022-01-24 19:24:30,2022-01-24 19:31:16,1.243,406.0
947738729952599332,2022-01-24 16:56:25,2022-01-24 17:07:23,2.866,658.0
-7194946011142604600,2022-01-24 08:04:31,2022-01-24 08:09:46,1.801,315.0
4993561991064370012,2022-01-24 17:22:32,2022-01-24 17:36:22,3.893,830.0
2585628813031452333,2022-01-24 20:07:27,2022-01-24 20:22:16,4.831,889.0
-1308485377192733152,2022-01-24 22:57:01,2022-01-24 23:07:27,5.598,626.0
-6518999666235639143,2022-01-24 12:11:27,2022-01-24 12:23:14,2.652,707.0
-1349033633926490952,2022-01-24 14:53:14,2022-01-24 15:07:10,4.12,836.0
6047881835908918505,2022-01-24 09:27:21,2022-01-24 09:43:33,4.754,972.0
-275265365190459303,2022-01-24 10:01:03,2022-01-24 10:07:57,1.581,414.0
-4839404727126403294,2022-01-24 18:33:54,2022-01-24 18:40:11,1.835,377.0
-3094638245363673329,2022-01-24 19:06:08,2022-01-24 19:15:26,2.171,558.0
6174529588887119988,2022-01-24 23:13:27,2022-01-24 23:23:20,3.757,593.0
-6741588292136832690,2022-01-24 09:15:16,2022-01-24 09:26:32,2.267,676.0
1717525618835903375,2022-01-24 15:17:40,2022-01-24 15:26:22,1.91,522.0
-2131558478399644543,2022-01-24 22:15:17,2022-01-24 22:20:30,2.218,313.0
4574443520181701680,2022-01-24 00:54:33,2022-01-24 01:02:19,3.733,466.00000000000006
-1736516122551839738,2022-01-24 04:49:43,2022-01-24 04:54:12,1.346,269.0
7555288672525190148,2022-01-24 10:52:11,2022-01-24 10:57:45,2.159,334.0
-6018757713359431951,2022-01-24 10:43:27,2022-01-24 10:53:24,3.053,597.0
5349846632945006883,2022-01-24 17:39:41,2022-01-24 17:50:22,5.084,641.0
8258521751552522473,2022-01-24 14:28:14,2022-01-24 14:36:24,2.315,490.00000000000006
8868975631187941592,2022-01-24 10:45:00,2022-01-24 10:54:06,3.091,546.0
-422760963903297756,2022-01-24 10:21:26,2022-01-24 10:32:03,3.594,637.0
4295003980356325549,2022-01-24 21:18:14,2022-01-24 21:33:06,6.584,892.0
8323212608689424081,2022-01-24 21:16:01,2022-01-24 21:30:22,12.56,861.0
-4036722482505226191,2022-01-24 15:56:01,2022-01-24 16:04:37,2.692,516.0
6810873078273986995,2022-01-24 05:47:05,2022-01-24 05:55:55,3.493,530.0
-1605120751922598705,2022-01-24 08:26:29,2022-01-24 08:39:04,4.514,755.0
-378190918718394098,2022-01-24 06:18:49,2022-01-24 06:28:37,2.849,588.0
-3080877749570727977,2022-01-24 23:50:36,2022-01-24 23:56:02,2.345,326.0
-4391651525059370244,2022-01-24 19:26:12,2022-01-24 19:35:01,2.943,529.0
9038509497377938789,2022-01-24 19:01:52,2022-01-24 19:11:15,3.034,563.0
-54190544417130715,2022-01-24 19:02:29,2022-01-24 19:07:44,1.806,315.0
-778352766976270457,2022-01-24 02:17:42,2022-01-24 02:23:04,2.156,322.0
-8608976717589942511,2022-01-24 09:29:51,2022-01-24 09:42:59,5.081,788.0
-8554535462873630163,2022-01-24 19:50:36,2022-01-24 19:52:44,1.467,128.0
6889041179864579449,2022-01-24 08:54:34,2022-01-24 09:04:15,3.04,581.0
-1283163054629038371,2022-01-24 06:52:01,2022-01-24 07:01:28,3.002,567.0
9020860814507369119,2022-01-24 11:17:56,2022-01-24 11:28:30,3.347,634.0
2016631219736236422,2022-01-24 00:43:17,2022-01-24 00:55:35,6.973,738.0
7785846220588507685,2022-01-24 17:12:29,2022-01-24 17:20:06,2.399,457.00000000000006
-6351212506200464303,2022-01-24 05:24:20,2022-01-24 05:30:26,2.681,366.0
1332355323271067545,2022-01-24 14:07:03,2022-01-24 14:20:57,3.363,834.0
2548327147648127953,2022-01-24 21:29:25,2022-01-24 21:38:02,3.092,517.0
-6446075994558434963,2022-01-24 10:06:59,2022-01-24 10:12:20,2.265,321.0
5499334292323440243,2022-01-24 16:22:12,2022-01-24 16:27:29,2.09,317.0
-48488132647399843,2022-01-24 16:29:25,2022-01-24 16:41:21,2.402,716.0
-5368490630044332777,2022-01-24 07:19:31,2022-01-24 07:27:48,3.381,497.00000000000006
8885327304478033694,2022-01-24 17:20:55,2022-01-24 17:29:39,2.661,524.0
4819967268865209516,2022-01-24 18:03:12,2022-01-24 18:12:31,4.472,559.0
7038717293173714538,2022-01-24 04:25:33,2022-01-24 04:37:15,7.229,702.0
-4470074231993553548,2022-01-24 09:47:30,2022-01-24 09:54:19,2.436,409.0
5027646898376034781,2022-01-24 13:56:04,2022-01-24 14:05:50,2.676,586.0
-7752963601377748273,2022-01-24 08:47:09,2022-01-24 08:58:55,1.888,706.0
7158264970759010843,2022-01-24 19:07:17,2022-01-24 19:19:12,5.498,715.0
-6524236936210800063,2022-01-24 12:30:06,2022-01-24 12:43:08,3.681,782.0
-7840300356380391440,2022-01-24 07:53:25,2022-01-24 08:03:55,5.042,630.0
-213379981019954598,2022-01-24 08:08:48,2022-01-24 08:16:16,2.336,448.0
-749266900163028664,2022-01-24 18:33:14,2022-01-24 18:44:56,4.614,702.0
6312262184102069322,2022-01-24 08:21:28,2022-01-24 08:32:05,2.461,637.0
6419541152020953624,2022-01-24 18:48:47,2022-01-24 18:57:29,3.228,522.0
-3824249587067966858,2022-01-24 11:51:07,2022-01-24 12:03:31,2.067,744.0
2251097173318096097,2022-01-24 05:32:35,2022-01-24 05:38:51,2.306,376.0
3304793322686019440,2022-01-24 22:15:53,2022-01-24 22:24:42,2.683,529.0
-7554482574346843403,2022-01-24 20:31:07,2022-01-24 20:43:01,5.454,714.0
-5607908719102775639,2022-01-24 21:50:43,2022-01-24 21:57:31,3.001,408.0
6237038541935939902,2022-01-24 17:38:42,2022-01-24 17:45:38,1.942,416.0
-5065259271918712141,2022-01-24 17:37:16,2022-01-24 17:50:38,3.607,802.0
-9149008814756261392,2022-01-24 14:21:02,2022-01-24 14:35:36,4.623,874.0
-2987320156124271010,2022-01-24 16:20:14,2022-01-24 16:34:05,4.184,831.0
-2248969898233868027,2022-01-24 09:44:30,2022-01-24 09:53:03,3.549,513.0
-7278741170554456336,2022-01-24 09:45:34,2022-01-24 09:57:48,2.832,734.0
-5521081341640142855,2022-01-24 22:24:37,2022-01-24 22:33:14,3.156,517.0
-1636877225295550974,2022-01-24 07:44:03,2022-01-24 07:55:26,4.537,683.0
-8557203574653470899,2022-01-24 19:21:43,2022-01-24 19:32:36,4.175,653.0
-7663886840863047443,2022-01-24 05:24:08,2022-01-24 05:36:42,4.7,754.0
-7991709373451564801,2022-01-24 07:22:53,2022-01-24 07:33:01,3.625,608.0
3299882527071148406,2022-01-24 07:34:58,2022-01-24 07:49:17,6.422,859.0
1668209380022945316,2022-01-24 20:04:58,2022-01-24 20:17:51,5.168,773.0
5641989200973973217,2022-01-24 09:08:05,2022-01-24 09:19:02,2.882,657.0
4989577434045818684,2022-01-24 14:03:33,2022-01-24 14:10:17,1.148,404.0
-5919173537813797845,2022-01-24 08:18:27,2022-01-24 08:30:38,4.581,731.0
2801091359067181403,2022-01-24 06:59:07,2022-01-24 07:14:26,4.205,919.0
6456672648808789782,2022-01-24 16:53:58,2022-01-24 17:07:26,4.606,808.0
5629540524977038008,2022-01-24 08:44:18,2022-01-24 09:00:01,6.737,943.0
2628290954863936606,2022-01-24 09:06:03,2022-01-24 09:15:05,3.232,542.0
336454564690359564,2022-01-24 21:45:32,2022-01-24 21:53:43,3.581,491.00000000000006
-7049565685593596970,2022-01-24 11:23:45,2022-01-24 11:30:18,1.339,393.0
-1252136602609666016,2022-01-24 06:31:48,2022-01-24 06:43:07,6.115,679.0
3499642988134183058,2022-01-24 06:52:12,2022-01-24 07:08:12,6.459,960.0
8647652925772725399,2022-01-24 09:54:51,2022-01-24 10:04:55,2.803,604.0
7265864700030840433,2022-01-24 07:11:25,2022-01-24 07:15:24,1.67,239.00000000000003
-5061389126171212467,2022-01-24 12:03:31,2022-01-24 12:11:09,1.45,458.00000000000006
3583996035831004038,2022-01-24 15:11:57,2022-01-24 15:27:04,3.58,907.0
-8995787610152548849,2022-01-24 11:39:28,2022-01-24 11:45:26,2.9,358.0
-7171545272271078164,2022-01-24 07:47:02,2022-01-24 08:01:56,6.325,894.0
-8502153401605644130,2022-01-24 12:38:34,2022-01-24 12:51:33,4.134,779.0
-2019518159211174475,2022-01-24 19:32:53,2022-01-24 19:48:35,6.663,942.0
2462085230061873975,2022-01-24 15:16:25,2022-01-24 15:23:12,2.106,407.0
6121108788967658996,2022-01-24 06:46:54,2022-01-24 07:02:17,3.844,923.0
7858968441013856220,2022-01-24 06:00:01,2022-01-24 06:16:03,5.751,962.0
1751200854064796791,2022-01-24 11:05:07,2022-01-24 11:18:53,4.856,826.0
-2832991081756419075,2022-01-24 20:18:06,2022-01-24 20:32:39,4.797,873.0
-3951985653759228374,2022-01-24 08:23:13,2022-01-24 08:34:02,3.221,649.0
-6786812665942054767,2022-01-24 03:47:00,2022-01-24 03:54:01,1.346,421.0
-556948312534499178,2022-01-24 05:36:03,2022-01-24 05:44:37,2.026,514.0
1934721738783224666,2022-01-24 21:08:59,2022-01-24 21:15:12,3.64,373.0
-2113321310560767640,2022-01-24 23:19:21,2022-01-24 23:29:05,3.494,584.0
-5279677413659656978,2022-01-24 15:12:11,2022-01-24 15:23:39,4.004,688.0
4623570303047721482,2022-01-24 08:58:59,2022-01-24 09:12:19,6.493,800.0
7670744810947533526,2022-01-24 12:59:41,2022-01-24 13:08:54,3.341,553.0
-3508813568315206579,2022-01-24 19:59:04,2022-01-24 20:03:21,1.186,257.0
3767630670671988551,2022-01-24 09:14:46,2022-01-24 09:24:03,4.3,557.0
3240557300237272822,2022-01-24 06:19:36,2022-01-24 06:26:46,2.868,430.0
-1208875950218352310,2022-01-24 16:02:23,2022-01-24 16:11:38,2.964,555.0
-1800981080700558956,2022-01-24 13:16:26,2022-01-24 13:30:24,3.297,838.0
-1058722333041621608,2022-01-24 19:34:07,2022-01-24 19:39:20,1.486,313.0
4236320459192188789,2022-01-24 17:06:34,2022-01-24 17:18:20,3.722,706.0
-6577727447428629560,2022-01-24 07:38:32,2022-01-24 07:54:25,5.049,953.0
5949751043573706507,2022-01-24 16:41:54,2022-01-24 16:47:33,2.313,339.0
-5218366938098777358,2022-01-24 10:46:00,2022-01-24 10:59:29,2.243,809.0
8802579086565171388,2022-01-24 04:28:12,2022-01-24 04:42:59,6.872,887.0
-75287215683761479,2022-01-24 10:39:17,2022-01-24 10:47:17,4.171,480.00000000000006
2240251100512070244,2022-01-24 17:34:33,2022-01-24 17:42:38,3.153,485.00000000000006
-7339770416972466699,2022-01-24 14:41:36,2022-01-24 14:58:04,3.036,988.0
8392141712921907317,2022-01-24 19:16:50,2022-01-24 19:25:18,2.119,508.00000000000006
7477784143618701635,2022-01-24 13:47:14,2022-01-24 13:55:48,1.952,514.0
-5116845008861640075,2022-01-24 00:38:55,2022-01-24 00:49:23,7.693,628.0
5428334334520107323,2022-01-24 18:19:21,2022-01-24 18:27:09,5.138,468.00000000000006
-1960486164078261377,2022-01-24 08:02:21,2022-01-24 08:18:16,7.14,955.0
7841136840918402605,2022-01-24 08:52:26,2022-01-24 09:00:37,3.025,491.00000000000006
4299677907062323081,2022-01-24 07:44:34,2022-01-24 07:57:01,3.183,747.0
3279648641285900566,2022-01-24 13:55:59,2022-01-24 14:04:32,1.5,513.0
-2082934825231334919,2022-01-24 20:57:39,2022-01-24 21:02:36,1.514,297.0
-2843422140946065546,2022-01-24 08:42:49,2022-01-24 08:49:01,2.026,372.0
6145438424300493504,2022-01-24 18:21:52,2022-01-24 18:30:00,3.186,488.00000000000006
-2000187077806377446,2022-01-24 11:52:09,2022-01-24 12:02:07,1.562,598.0
-1717364076336886758,2022-01-24 07:18:38,2022-01-24 07:28:06,3.336,568.0
-3018422815415726319,2022-01-24 06:50:54,2022-01-24 06:57:01,2.316,367.0
-1892092395056617503,2022-01-24 07:16:18,2022-01-24 07:22:33,3.102,375.0
-7080330317272250219,2022-01-24 21:44:46,2022-01-24 21:47:58,0.913,192.0
1118904784976284800,2022-01-24 06:28:24,2022-01-24 06:41:50,5.122,806.0
6445437842888091743,2022-01-24 17:19:23,2022-01-24 17:35:09,4.704,946.0
-2637742367946418289,2022-01-24 11:33:27,2022-01-24 11:43:41,2.381,614.0
2384082039337176466,2022-01-24 04:03:32,2022-01-24 04:14:26,6.915,654.0
-1992032017099535145,2022-01-24 10:14:22,2022-01-24 10:23:04,3.709,522.0
-2266355620352916373,2022-01-24 16:21:48,2022-01-24 16:31:35,3.749,587.0
